Time (s),Latitude (°),Longitude (°),Height (m),Velocity (m/s),Direction (°),Horizontal Accuracy (m),Vertical Accuracy (m)
687.635069,52.350994,4.935183,3.116755,2.520000,252.100006,3.790092,2.500000
688.635626,52.350993,4.935165,2.750715,0.000000,NaN,3.790092,2.500000
689.637011,52.350995,4.935159,1.994061,0.270000,252.100006,3.790092,2.500000
690.660941,52.350996,4.935154,2.209149,0.000000,NaN,3.790092,2.500000
691.635526,52.350997,4.935149,2.190104,0.220000,252.100006,3.790092,2.500000
692.635226,52.351000,4.935142,2.582316,0.000000,NaN,3.790092,2.500000
693.634482,52.351003,4.935138,2.555401,0.000000,NaN,3.790092,2.500000
694.634818,52.351001,4.935133,2.569006,0.540000,251.800003,3.790092,2.500000
695.636202,52.350994,4.935122,2.481160,1.410000,222.699997,3.790092,2.500000
696.635022,52.350984,4.935106,2.259213,1.570000,224.300003,3.790092,2.500000
697.637002,52.350971,4.935086,2.517362,2.300000,226.100006,3.790092,2.500000
698.642836,52.350956,4.935061,2.398064,2.360000,228.699997,3.790092,2.500000
699.634991,52.350940,4.935033,2.273390,2.830000,227.500000,3.790092,2.500000
700.635123,52.350922,4.935004,2.204807,2.590000,225.699997,3.790092,2.500000
701.636441,52.350904,4.934977,1.932365,2.750000,224.500000,3.790092,2.500000
702.635663,52.350885,4.934948,1.908274,2.940000,223.100006,3.790092,2.500000
703.635586,52.350863,4.934918,1.879417,3.320000,221.100006,3.790092,2.500000
704.634404,52.350838,4.934890,1.761567,3.350000,215.800003,3.790092,2.500000
705.633442,52.350812,4.934863,1.564859,3.400000,214.899994,3.790092,2.500000
706.634254,52.350786,4.934835,1.579149,3.600000,214.199997,3.790092,2.500000
707.632399,52.350759,4.934805,1.346671,3.780000,217.800003,3.790092,2.500000
708.634949,52.350733,4.934770,1.460079,3.840000,220.699997,3.790092,2.500000
709.635197,52.350708,4.934731,1.509886,3.900000,224.399994,3.790092,2.500000
710.636053,52.350683,4.934690,1.585268,3.890000,226.300003,3.790092,2.500000
711.633769,52.350659,4.934648,1.596074,3.990000,226.699997,3.790092,2.500000
712.634287,52.350635,4.934607,1.539497,3.940000,225.500000,3.790092,2.500000
713.634724,52.350610,4.934567,1.445566,4.060000,224.899994,3.790092,2.500000
714.635868,52.350584,4.934526,1.496531,4.090000,224.399994,3.790092,2.500000
715.635221,52.350558,4.934486,1.431651,4.040000,225.000000,3.790092,2.500000
716.636044,52.350532,4.934444,1.546032,4.110000,225.699997,3.790092,2.500000
717.630337,52.350506,4.934402,1.668286,4.090000,226.100006,3.790092,2.500000
718.636285,52.350480,4.934360,1.561047,4.100000,225.100006,3.790092,2.500000
719.664373,52.350454,4.934319,1.575512,4.130000,224.600006,3.790092,2.500000
720.634748,52.350429,4.934277,1.639295,4.060000,225.199997,3.790092,2.500000
721.635214,52.350403,4.934235,1.745985,4.050000,225.600006,3.790092,2.500000
722.634549,52.350378,4.934193,1.766250,3.970000,226.800003,3.790092,2.500000
723.634955,52.350354,4.934152,1.733050,3.920000,226.100006,3.790092,2.500000
724.639814,52.350331,4.934109,1.690085,3.920000,228.699997,3.790092,2.500000
725.636037,52.350310,4.934064,1.982875,3.920000,233.399994,3.790092,2.500000
726.636038,52.350291,4.934016,2.017733,3.800000,237.699997,3.790092,2.500000
727.635373,52.350274,4.933968,2.226910,3.780000,239.699997,3.790092,2.500000
728.637974,52.350256,4.933920,2.261891,3.770000,238.100006,3.790092,2.500000
729.666562,52.350237,4.933874,2.407956,3.730000,235.899994,3.790092,2.500000
730.635860,52.350217,4.933830,2.398381,3.620000,234.399994,3.790092,2.500000
731.636527,52.350198,4.933791,2.005996,3.350000,232.199997,3.790092,2.500000
732.635053,52.350175,4.933752,2.012716,3.920000,228.300003,3.790092,2.500000
733.634538,52.350149,4.933711,1.964682,3.920000,226.100006,3.790092,2.500000
734.636201,52.350122,4.933670,2.454672,4.110000,225.000000,3.790092,2.500000
735.707458,52.350096,4.933629,2.416526,3.790000,227.600006,3.790092,2.500000
736.631059,52.350072,4.933586,2.141260,3.960000,228.899994,3.790092,2.500000
737.635227,52.350047,4.933541,2.491356,4.220000,229.500000,3.790092,2.500000
738.634923,52.350021,4.933497,3.266318,4.010000,227.800003,3.790092,2.500000
739.659272,52.349996,4.933453,2.589438,3.890000,227.300003,3.790092,2.500000
740.660229,52.349969,4.933410,2.413717,4.140000,225.800003,3.790092,2.500000
741.635798,52.349944,4.933366,1.815267,3.920000,227.300003,3.790092,2.500000
742.636083,52.349919,4.933322,1.932393,4.110000,226.699997,3.790092,2.500000
743.636153,52.349894,4.933276,1.253866,3.910000,229.500000,3.790092,2.500000
744.632674,52.349872,4.933228,1.271263,3.900000,230.899994,3.790092,2.500000
745.635750,52.349847,4.933180,1.179586,4.270000,228.399994,3.790092,2.500000
746.633811,52.349823,4.933134,1.373372,4.050000,227.199997,3.790092,2.500000
747.636575,52.349798,4.933090,0.991231,4.020000,225.899994,3.790092,2.500000
748.637592,52.349773,4.933045,1.298604,4.160000,228.899994,3.790092,2.500000
749.635441,52.349749,4.932999,1.084799,3.990000,229.399994,3.790092,2.500000
750.633135,52.349724,4.932954,1.653952,4.190000,228.500000,3.790092,2.500000
751.635350,52.349699,4.932909,1.379782,4.000000,228.100006,3.790092,2.500000
752.636799,52.349674,4.932866,1.307271,4.190000,225.800003,3.790092,2.500000
753.635357,52.349647,4.932821,1.261981,4.120000,227.100006,3.790092,2.500000
754.638423,52.349622,4.932776,1.241899,4.130000,228.399994,3.790092,2.500000
755.636343,52.349597,4.932728,0.828568,4.280000,230.300003,3.790092,2.500000
756.636092,52.349572,4.932680,1.004407,4.260000,229.100006,3.790092,2.500000
757.631509,52.349546,4.932635,0.997814,4.040000,226.800003,3.790092,2.500000
758.633491,52.349518,4.932591,1.653937,4.460000,224.100006,3.790092,2.500000
759.635270,52.349490,4.932544,1.037233,4.320000,228.800003,3.790092,2.500000
760.638334,52.349466,4.932498,1.182498,3.970000,230.600006,3.790092,2.500000
761.635867,52.349444,4.932452,1.413030,4.030000,233.600006,3.790092,2.500000
762.635948,52.349419,4.932407,1.354620,4.210000,229.600006,3.790092,2.500000
763.634584,52.349393,4.932362,1.821354,4.200000,228.600006,3.790092,2.500000
764.636003,52.349367,4.932315,0.989259,4.360000,228.000000,3.790092,2.500000
765.636738,52.349340,4.932269,0.921139,4.280000,227.500000,3.790092,2.500000
766.663960,52.349316,4.932224,0.765745,3.770000,229.800003,3.790092,2.500000
767.667769,52.349292,4.932181,0.997131,4.150000,228.500000,3.790092,2.500000
768.636105,52.349267,4.932140,0.935427,3.750000,226.899994,3.790092,2.500000
769.637203,52.349241,4.932100,0.776981,4.150000,223.600006,3.790092,2.500000
770.635322,52.349214,4.932059,1.279666,4.140000,225.500000,3.790092,2.500000
771.640127,52.349191,4.932017,1.177496,3.870000,229.600006,3.790092,2.500000
772.636857,52.349168,4.931974,1.152659,3.870000,231.000000,3.790092,2.500000
773.635345,52.349147,4.931928,-0.042649,3.910000,230.800003,3.790092,2.500000
774.668774,52.349124,4.931884,-0.463544,3.890000,227.600006,3.790092,2.500000
775.635951,52.349100,4.931841,-0.346964,3.980000,226.899994,3.790092,2.500000
776.634918,52.349075,4.931798,-0.243387,4.080000,225.899994,3.790092,2.500000
777.634515,52.349049,4.931756,-0.389139,4.130000,226.100006,3.790092,2.500000
778.636326,52.349025,4.931713,-0.142007,4.010000,226.699997,3.790092,2.500000
779.632614,52.349002,4.931670,-0.595189,3.750000,228.399994,3.790092,2.500000
780.633690,52.348979,4.931625,-0.466890,4.070000,228.899994,3.790092,2.500000
781.635848,52.348955,4.931581,-0.324554,3.860000,228.800003,3.790092,2.500000
782.634781,52.348932,4.931537,-0.337368,3.890000,229.100006,3.790092,2.500000
783.635362,52.348908,4.931492,0.240331,4.060000,228.399994,3.790092,2.500000
784.635146,52.348883,4.931447,0.519993,4.070000,227.600006,3.790092,2.500000
785.635776,52.348857,4.931404,0.562778,4.060000,226.199997,3.790092,2.500000
786.637158,52.348832,4.931362,0.841832,3.970000,227.399994,3.790092,2.500000
787.634437,52.348807,4.931320,0.938453,3.910000,228.199997,3.790092,2.500000
788.635531,52.348785,4.931278,0.812420,3.590000,229.699997,3.790092,2.500000
789.659278,52.348762,4.931234,0.962081,4.070000,229.000000,3.790092,2.500000
790.636402,52.348737,4.931188,0.951217,4.080000,229.000000,3.790092,2.500000
791.643435,52.348714,4.931142,0.898544,3.880000,227.699997,3.790092,2.500000
792.636628,52.348691,4.931099,0.495350,3.770000,228.899994,3.790092,2.500000
793.635307,52.348666,4.931055,0.483694,4.160000,227.500000,3.790092,2.500000
794.635215,52.348641,4.931012,0.738394,3.880000,227.300003,3.790092,2.500000
795.637666,52.348618,4.930971,0.526179,3.550000,227.600006,3.790092,2.500000
796.634302,52.348594,4.930928,0.877804,3.980000,228.800003,3.790092,2.500000
797.637182,52.348571,4.930884,0.558349,3.590000,230.199997,3.790092,2.500000
798.632505,52.348547,4.930841,0.415163,4.090000,227.699997,3.790092,2.500000
799.632001,52.348522,4.930796,0.450014,3.930000,228.500000,3.790092,2.500000
800.661878,52.348498,4.930749,-0.106077,4.030000,230.199997,3.790092,2.500000
801.634111,52.348473,4.930702,0.182922,4.140000,230.699997,3.790092,2.500000
802.633757,52.348448,4.930655,-0.005678,4.070000,230.600006,3.790092,2.500000
803.629941,52.348423,4.930609,0.128416,3.930000,228.500000,3.790092,2.500000
804.662331,52.348400,4.930564,0.395630,3.920000,230.699997,3.790092,2.500000
805.634449,52.348377,4.930521,0.120427,3.620000,230.199997,3.790092,2.500000
806.639658,52.348353,4.930478,0.241583,4.140000,227.500000,3.790092,2.500000
807.636879,52.348329,4.930435,0.390877,3.600000,227.000000,3.790092,2.500000
808.633481,52.348305,4.930394,0.684277,3.940000,225.899994,3.790092,2.500000
809.665521,52.348280,4.930352,0.545606,4.000000,227.899994,3.790092,2.500000
810.635101,52.348257,4.930309,0.274675,3.810000,228.600006,3.790092,2.500000
811.635226,52.348235,4.930269,0.106957,3.560000,228.899994,3.790092,2.500000
812.634587,52.348211,4.930227,0.136928,4.220000,229.899994,3.790092,2.500000
813.633415,52.348185,4.930184,0.224696,4.030000,227.300003,3.790092,2.500000
814.635968,52.348159,4.930144,0.293546,3.800000,227.399994,3.790092,2.500000
815.635193,52.348135,4.930102,-0.093537,3.890000,227.000000,3.790092,2.500000
816.636102,52.348111,4.930060,0.157869,3.860000,228.699997,3.790092,2.500000
817.635142,52.348087,4.930018,0.389136,3.740000,229.500000,3.790092,2.500000
818.634664,52.348065,4.929977,0.111614,3.750000,229.500000,3.790092,2.500000
819.636724,52.348042,4.929935,0.203842,3.880000,228.000000,3.790092,2.500000
820.635977,52.348020,4.929892,-0.234751,3.760000,230.500000,3.790092,2.500000
821.636861,52.347999,4.929849,0.153560,3.750000,230.300003,3.790092,2.500000
822.634564,52.347978,4.929808,0.153874,3.460000,232.699997,3.790092,2.500000
823.654104,52.347959,4.929770,0.531083,3.310000,231.399994,3.790092,2.500000
824.636492,52.347941,4.929735,0.750642,2.970000,232.600006,3.790092,2.500000
825.637907,52.347928,4.929708,0.939818,1.720000,233.399994,3.790092,2.500000
826.632592,52.347930,4.929702,0.150937,0.000000,NaN,3.790092,2.500000
