,Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Gyroscope x (rad/s),Gyroscope y (rad/s),Gyroscope z (rad/s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Latitude (°),Longitude (°),Height (m),Velocity (m/s),Direction (°),Horizontal Accuracy (m),Vertical Accuracy (m),labelnormal,labelbrake,labelstop,labelturnright,labelturnleft,labelaccelerate,pca_1,pca_2,pca_3,pca_4,pca_5,pca_6,pca_7
22.0,-0.0018794557757043362,0.6043208335268214,8.829820977735816,0.008118485993676872,-0.02303982264838307,0.18346818423731379,-2.0395085702990587,-1.23919062645123,0.19344708156966617,52.35043723455188,4.925396395003897,4.036687869482344,2.0494790726946244,220.46392952112618,3.7900919914245605,2.50000000000293,1,0,0,0,0,0,0.007486634627543393,0.06289516343797269,0.13641274546931614,0.026324590115227503,-0.3477369741274812,0.35843608505668123,-0.00922726273220452
22.5,1.1127458076465844,0.5911714346378191,9.785212364305137,-0.03240018554165509,0.013912899401000538,0.13879656056503556,-2.04171043337087,-0.8109960186871221,-0.04589762715659507,52.35042965512157,4.925386255633395,3.908743202528492,2.2156138812958117,218.38519021284228,3.7900919914245605,2.5000000000009717,1,0,0,0,0,0,0.01655579046833229,0.03950182651009597,0.04687374474455021,0.046782604999837135,-0.3700004809209099,0.22153243882276116,-0.04151069431201324
23.0,0.35518975898137317,0.20471978668099156,10.092029112729504,-0.011148604839697016,0.1283532308540191,-0.0070073368368098465,-0.3581473484216118,-0.4212911332903819,0.13222967046886422,52.35041953173825,4.925376200110201,3.772352145886985,2.359786415774182,216.33119697150437,3.7900919914245605,2.5000000000003224,1,0,0,0,0,0,0.02190469773684143,0.007586421128057526,0.14714391467993748,0.05024877835641001,0.007850421587804881,0.017767778444746214,-0.06246825596285193
23.5,-0.28820793376589504,-0.37584519225307533,10.543882105229361,0.012520380989873105,0.05778603751742678,-0.2484347091171922,0.26452593747405306,-0.48294930710934847,0.5131421793234437,52.35041105004859,4.925367761759019,3.694173588857693,2.349356205880481,212.98892323034164,3.7900919914245605,2.500000000000107,1,0,0,0,0,0,0.032664393365295946,-0.024982370816037006,0.21082867650099213,-0.06695355569534653,0.16429916431508576,-0.05248792202398903,-0.0681906305279194
24.0,-0.03317523582518006,0.12282613097960143,9.981879187933105,-0.008317628472342149,-0.06624272766670286,0.05314439138866725,0.1962395713036817,-0.7534207939395945,1.108766555460388,52.350400618327384,4.92535986262988,3.6318203701996974,2.2933789023333717,209.4677645525844,3.7900919914245605,2.5000000000000355,1,0,0,0,0,0,0.03818152223392262,0.013905527646900236,0.18292161114100702,-0.07796382885233052,-0.03952014906580861,0.1761381436341491,-0.07174789826469302
24.5,-0.16972478536339206,0.883928843097344,8.892928912022185,0.007589607142826214,0.031018089002538968,-0.05982179156272642,0.29928939998463416,-0.6207378870831004,1.073881328533035,52.350392031266416,4.925352143296341,3.5247040923335176,2.414439115066212,208.03158104301878,3.7900919914245605,2.500000000000012,1,0,0,0,0,0,0.0345865024608361,0.058880514384644575,0.1961418837393053,0.09925397273794828,0.1257890898895306,0.19243714073207033,-0.07437672850329377
25.0,-0.04670941482522492,1.3939931698027874,8.640402103257644,0.030132496370298065,0.0908424610336031,-0.23700979355146345,0.6244663086432879,-0.5343703574328084,0.4306742605827979,52.35038156353564,4.9253448017558545,3.4054187288224886,2.587656036710097,206.88489483064959,3.7900919914245605,2.500000000000004,1,0,0,0,0,0,0.03715175866936791,0.07624038396422644,0.1876321293918758,0.2246003681620207,0.28737591045168526,0.11728858365151558,-0.08255838517256583
25.5,-0.05899211226926953,1.2156411448866977,8.779074299780397,0.019310610672822894,-0.09674275517987205,-0.05939247978775705,-0.011423150420536987,-0.4033914530744432,0.29984002879499455,52.35037045310522,4.9253340899132505,3.5338103440779434,2.9702216020923413,209.868856066374,3.7900919914245605,2.5000000000000013,1,0,0,0,0,0,0.04845996317626813,0.0765020420366188,0.08382507085104975,0.1554760944904585,-0.013579096901975939,0.21868669477636585,-0.033109113342116366
26.0,-0.07400008393491321,0.5312629278197006,9.59968301666809,0.01596905898046326,-0.046796037206061625,-0.0013583939367261683,0.14400285493972828,-0.2667383648163014,0.6468507080148915,52.35035661197523,4.925321936450475,3.729533531247699,3.414462633329991,213.4263676111453,3.7900919914245605,2.5000000000000004,1,0,0,0,0,0,0.05007702928657079,0.01733895276499458,0.017502543726733523,0.061007681879008104,0.014343065204708247,0.1240382541297155,-0.05181067431139058
26.5,0.6879678897134668,0.40706769081128646,9.991559878702802,0.008386812277225599,0.05288007367732385,-0.05899018275657259,0.1949222423444773,-0.22281924688564103,0.7630972467203125,52.350344348720185,4.925307395243572,3.7441896386441402,3.4289495019501306,217.27880592188632,3.7900919914245605,2.5,1,0,0,0,0,0,0.03504922848620685,-0.012838583154427784,-0.020420677944263672,0.07126061440874219,0.09127258059518212,0.03288572144137647,-0.0995661065435441
27.0,-0.06813731645372001,0.35525078323269227,9.951902316384778,-0.015415519178338282,-0.029632178871876122,-0.08106013575997242,-0.023660178384128566,-0.2665646277028717,0.349208733971602,52.35033262468774,4.9252917400359,3.7096225330796346,3.3168276666162564,221.17220959992937,3.7900919914245605,2.5,1,0,0,0,0,0,0.02814350533945259,0.005192467592874256,0.02525733829824163,0.049199238512642934,0.01035929926478183,0.06387715739975185,-0.047448635374044826
27.5,-0.06883459200163808,0.08600610847228046,9.791311555879728,0.004840214604961772,-0.04412524677363745,-0.05640707459278831,0.09684226683648682,-0.2369626082712186,0.12074999930149796,52.35032108492909,4.925275395538305,3.6740764652097067,3.149771100342456,224.4684899421308,3.7900919914245605,2.5,1,0,0,0,0,0,0.020635312815702217,-1.1011885401875088e-05,0.05637283634497408,0.03431355593939961,-0.006150326454349379,0.043952515479083194,-0.04068269185677613
28.0,0.23760148216504176,-0.03322860057548957,10.03352543661929,-0.0025924596099092994,-0.03993417256930507,0.08518826958499351,-0.7789933418086846,0.1703292268975836,-0.8172081922199073,52.35031211920768,4.925258503364326,3.6382642648100396,2.966530530710793,227.68185637692955,3.7900919914245605,2.5,1,0,0,0,0,0,0.020964217623076122,0.012009997440555968,0.03318880244810967,0.06528721240477776,-0.24025151554054805,-0.0014625533080543395,0.00713719772965379
28.5,0.18136589906474124,0.2561891170136532,10.160608531110851,0.017610443017465643,0.07436604074486136,-0.15468696009158567,-1.0659273883738347,0.3012292919380673,-1.1314186754819104,52.35030152207357,4.925240157204277,3.477939260978331,3.1312182288487933,228.51556259924448,3.7900919914245605,2.5,1,0,0,0,0,0,0.017166881572270185,0.015716817240414384,0.019047142234899513,0.15195008001793667,-0.08774487968480946,-0.1036588813710816,-0.005461134400579923
29.0,-0.16522378041859107,0.10288136071940182,10.12014253724055,0.010418798481957415,-0.06825291865247798,0.038467031959595555,-1.183020826295801,0.07501027859914025,-0.8396778690645053,52.350292878484446,4.9252213262341185,3.283765244596659,3.3984081268095516,229.01885286148578,3.7900919914245605,2.5,1,0,0,0,0,0,0.0255314323609051,0.022354896153962633,-0.026171675720823483,0.06311035576144151,-0.2651791401041148,0.028230020747144327,0.002927871196956585
29.5,-0.03895686180203656,0.32008196140766887,9.634291447612505,0.0041899171437959,0.03627289372517156,-0.018450843817761256,-0.3514629433004838,-0.17232728832664188,-0.23753415345537343,52.35028239143575,4.925202015768339,3.256736181076121,3.438327568478929,229.21790392991065,3.7900919914245605,2.5,1,0,0,0,0,0,0.011665313668336683,0.018344501704190254,0.00029460727684226494,0.1126671314188829,-0.02642091112382784,0.025710941844546475,-0.05525925639207428
30.0,-0.0637381855154692,0.14548697425068685,9.667936036855686,-0.0005191749602254893,0.02353022072279115,-0.04476465194025159,0.6552174869601454,0.029914851539422638,-0.38720067175563017,52.350271274403624,4.925182545421851,3.2751457507813404,3.4112916478841617,229.3747096884804,3.7900919914245605,2.5,1,0,0,0,0,0,0.01205796616062389,0.005804796760573001,0.043713369657190033,0.1163712823532513,0.09068181461549173,-0.0544483481858507,-0.05608693542135261
30.5,0.478904759422339,0.15367411778335788,10.356955579112286,0.025760387290449775,0.10070098661358483,-0.10922916494184953,1.0792339378116522,0.07016323354833848,-0.5193169606194108,52.35026245314467,4.925162703922636,3.3146195153938294,3.3821647392515137,229.26731663618256,3.7900919914245605,2.5,1,0,0,0,0,0,0.0095702772360198,-0.023256248178494227,0.03751751940884281,0.11747271049623462,0.2111491294592256,-0.16342617825069014,-0.09484707229049119
31.0,0.1100334411829193,0.4827983270284787,9.587738976259885,0.012669928181309709,0.1287496254665649,-0.2165649796644747,1.2181467141958175,0.08309871461575977,-0.5635751411501829,52.35025190537913,4.925143056510918,3.35981961639999,3.3524219785039313,229.12323810464565,3.7900919914245605,2.5,0,0,0,1,0,0,0.0042213989655130735,0.004348362685650309,0.07810577899986403,0.20522776927903932,0.31444949745556,-0.14515193597531872,-0.07797858185178223
31.5,-0.7907806041412795,0.430982354283957,9.434495193242043,0.040296803583230074,0.1282386592536272,-0.38325839235724757,1.4636194645416365,-0.031330662449734176,0.09236427954072313,52.3502432786612,4.9251212489146825,3.342246740717584,3.431833635007292,233.49506065217483,3.7900919914245605,2.5,0,0,0,1,0,0,-0.011181824676286107,-0.002085261511881077,0.13364511347649913,0.17088304117221953,0.4763583515867976,-0.12958888700831836,-0.07907473746557742
32.0,-1.1563673146425302,-0.5328472795823311,10.43358052018654,0.11853534113089442,0.12756173747999658,-0.46439033947242453,1.7372840902289897,-0.14415067019422734,0.33929327765152206,52.35023530844162,4.925099038879805,3.3076089269953766,3.5434029772322404,238.49395440534477,3.7900919914245605,2.5,0,0,0,1,0,0,-0.015346338353208987,-0.07167391524881321,0.14735337584930253,-0.0005571217473138365,0.5640096343310247,-0.23998152709798812,-0.1060975083181001
32.5,-1.6467551791317319,-1.8459044998488294,11.863384786964806,0.16681024819315693,0.03622067363916212,-0.5154319309935191,1.7412988726336769,-0.27680735328261796,0.522564047827085,52.35023258470073,4.92507383407186,3.4455508580393306,3.6715001282018984,249.56487158258201,3.7900919914245605,2.5,0,0,0,1,0,0,-0.02941540371411652,-0.15944488522497724,0.1418307984894803,-0.25435276675606006,0.5205033530912818,-0.3364566499905456,-0.10555897515306949
33.0,-1.5354060298444752,-1.257100735531977,11.313692187120843,0.19302223216087627,0.012348312335380845,-0.35903772548080204,1.7397640137744244,-0.21568401229458364,0.1761129790766197,52.35022914282663,4.925047312858341,3.6304088795209037,3.8044664919131437,261.47890995689505,3.7900919914245605,2.5,0,0,0,1,0,0,-0.058471535262405686,-0.13636027417792138,0.10959673616479923,-0.1625158271477812,0.4480805235932367,-0.2558298974087713,-0.08173149183160913
33.5,-1.8942821924977604,-1.3577813617947854,10.681401417657026,0.1359535830931518,-0.02520567608850564,-0.12969226185494698,0.49256881195207836,0.024812469503960488,0.1558481405935976,52.350230477664965,4.925020988394638,3.739453865688746,3.5791170795188623,272.4336161700368,3.7900919914245605,2.5,0,0,0,1,0,0,-0.08557016421939913,-0.10371429655857198,0.11176291460941787,-0.14940551087845458,0.1400923915616708,-0.13844193888607956,-0.009784093838393005
34.0,-0.3544319529478628,0.2846339024555613,10.084045775040419,0.04133397503048365,-0.06744673822201736,0.05046520696247275,-0.6761569666077816,-1.2420835757702589,0.7502120962443467,52.35023344489584,4.92499504737712,3.8278889522073056,3.2482052317483032,283.2550874790461,3.7900919914245605,2.5,1,0,0,0,0,0,-0.14574470898842543,-0.043761868701631755,0.004426805006382301,-0.06529355323873637,-0.10547635372875654,0.23101286805351678,-0.08132007745242167
34.5,-1.477659310256039,-0.9597660191219672,10.36269831468118,0.04077964564064125,-0.04567491854007341,-0.061219386835310016,-0.09827708566112092,-1.0801226213895447,1.043013446359057,52.350241992107264,4.924972094799914,3.5254558771301507,3.1965667604072823,293.28303365652454,3.7900919914245605,2.5,1,0,0,0,0,0,-0.16789216899452633,-0.09025598260854051,0.105078914299985,-0.19718192396268894,0.03447946296259936,0.08917989334693399,-0.07823248077323797
35.0,-0.6983953097030021,0.07272199806509283,9.947893285237408,0.021229542702580016,-0.10597833274478627,0.04302210629162605,-0.3425247541475783,-0.9724028595474169,0.654085786615973,52.35024993515631,4.924950138673846,3.1167644691066374,3.2272042582465175,303.20079444125713,3.7900919914245605,2.5,1,0,0,0,0,0,-0.19825205728166093,-0.03617843953874968,0.04017419329896554,-0.05957448682458638,-0.10743164034129553,0.18791856204666868,-0.08647229227321727
35.5,0.04517963498172639,-1.1132382411219166,11.681408401464473,-0.003109955203429847,-0.03158765809045605,0.11023506296344979,-0.7158328562152647,-1.1755688590974738,1.0964332428260242,52.350260182802614,4.924930739699761,2.8748932273939154,3.144529153465038,307.6780560382175,3.7900919914245605,2.5564484875251305,1,0,0,0,0,0,-0.21709848753785863,-0.09176330354634027,-0.020745354671873738,-0.28155229767368006,-0.18036723900442325,0.056353218769082676,-0.15083180315229813
36.0,0.7498535104118055,-1.0328013658996298,11.591429391706278,0.010515703370710443,0.04742803735194137,0.036609211922417076,-0.8381329811297256,-1.2408646501218512,1.2446170416796065,52.350273729084975,4.924912193370111,2.678372325143454,3.0284714994685,311.39987396248443,3.7900919914245605,2.6316165505876628,1,0,0,0,0,0,-0.2464080092172226,-0.060337183650615106,-0.0484519085723403,-0.2600320276178903,-0.11153758479793882,0.021496783007661495,-0.18451537336139187
36.5,-0.15292885999302153,-0.8156521547008935,11.51561766521005,-0.03183813479740117,-0.04157988206660751,0.11742500000932465,-0.8328656379125337,-0.8240897722801417,0.31201743056869236,52.350285891578864,4.924893931342113,2.3736306953062822,3.1424125685409408,314.1125769085315,3.7900919914245605,2.708946770827839,1,0,0,0,0,0,-0.2526736110416421,0.023494839247713943,-0.031720151534907315,-0.22036958029024747,-0.22756256540134903,0.013745323878064392,-0.0885835242187374
37.0,0.22108548946252304,-0.7045529683085155,11.076294173773647,-0.0016961769482425962,0.11574275585447968,-0.07872386025650738,-0.18833253988386234,-0.45498489742745374,-0.053626095516531025,52.350300092240765,4.924876081953162,2.039469080814697,3.3241129353046035,316.68518488857217,3.7900919914245605,2.78699401053807,1,0,0,0,0,0,-0.27322698819826874,0.060599825672909814,-0.04157538698642269,-0.09442541011733477,0.04791324897372427,-0.16010939870552546,-0.11334567582285916
37.5,0.19566298578631391,-0.23056763089709864,10.229756196723052,0.016365188637630236,0.0053361806170135195,-0.10592014791830955,-0.15842233108583237,0.06861523426982752,-0.5985358189539618,52.350312478362156,4.924857098781091,1.9135012009832142,3.4234935848543984,316.7410000600803,3.8670539445174206,2.9077007294056734,1,0,0,0,0,0,-0.28519578139121826,0.18109698880038988,-0.06789097011855796,-0.005224095931696267,-0.011116834679107533,-0.13612646419140248,-0.02708635492945856
38.0,0.7921199998169659,-0.7719468509920866,10.7634127175268,-0.0007893641792280082,-0.02527873438766324,-0.05574445311654085,-0.045422827217462936,0.918588866596677,-1.102532882549632,52.350326755446474,4.92483773756584,1.844131133931521,3.498622414788718,316.4473445052699,3.9694516533169706,3.0425541222092884,1,0,0,0,0,0,-0.29283003810141073,0.24362185910190326,-0.12894460532189794,-0.04200627816145913,-0.10412546609470566,-0.2994201137580951,0.03560002845307525
38.5,-0.06214981784905149,-0.01946660715492954,10.828141326493826,0.017866447483340563,0.00589719267834609,0.07419410482185626,-0.721642848444685,0.06265808240179771,-1.321972549780527,52.35033916768444,4.924817932454818,1.5507546114781965,3.418473983586072,315.3732112573258,3.9263319170764754,3.0638131884125634,1,0,0,0,0,0,-0.2989319976208117,0.2933813406055865,-0.10386197665676845,-0.04212202645938463,-0.16626088715703724,-0.1290734340702434,0.03271186869829265
39.0,0.5951941432493845,1.1328602028619268,8.96666911318688,-0.015014409182534848,-0.02240085718214155,0.02554791905934005,-0.723560316817553,0.6790091135370548,-2.2053349321815636,52.35035094263027,4.92479797933333,1.1964815618311775,3.2925797411821094,314.19067804622597,3.8351189862852353,3.0474016868837572,1,0,0,0,0,0,-0.29563069818160537,0.36843037251448596,-0.1020833738088023,0.26412948616964516,-0.20635705645284602,-0.08100427829378626,0.06123548003531884
39.5,0.9300447338813876,0.743500528515725,9.013633216076526,0.009274664890591883,-0.006931235814168501,0.029360215490003918,-0.8270703931188486,-0.0302720564795691,-1.7817663058956017,52.35036249978805,4.924777659017071,1.1529947088120762,3.2801791869648476,313.98343000182876,3.8049733138891897,3.0531613523603798,1,0,0,0,0,0,-0.2995888016870312,0.33567299422792085,-0.128429331483837,0.16785707579110193,-0.18663546655965413,-0.029962692948141613,-0.0020387001544834443
40.0,0.3250319491057394,0.914495829478897,9.260973991488227,-0.0005549825667471361,0.0432452025515459,-0.06761208323666884,-0.14143490494171207,-0.44578017296778494,-0.5488187433512042,52.35037398251898,4.924757216265157,1.1939955130626076,3.3012145310882812,313.91157946532303,3.7950102356685194,3.066273311200968,1,0,0,0,0,0,-0.31571135251117094,0.32547311001205725,-0.07285012388569619,0.10633338557268845,0.047008967877497844,0.015296543454281166,-0.04766036689053767
40.5,-0.1418203851927431,2.0289306419163053,7.540855006787295,-0.014424254284082264,-0.00403910060195091,0.0014487078725015784,0.20234369164648736,-0.9954125358178066,0.5747804336746796,52.35038543981531,4.924737368374636,1.1620574542766227,3.250980332595046,314.37524781614434,3.837631543559888,3.126070231354868,1,0,0,0,0,0,-0.34683325348456956,0.43229798941508457,-0.03635490348887229,0.19158701065632278,0.12934349307537,0.2992409654994518,-0.046744674682127965
41.0,-0.4160363635556264,2.0951717264492253,7.295862526852041,0.051455633992184995,-0.012527622642998996,-0.02337082183345391,0.3270793090094053,-1.3653665510348658,1.3975633137764738,52.350396888419624,4.924717718831832,1.1102908443517134,3.17974960816444,314.913249672869,3.8976320346734,3.2013487649727703,1,0,0,0,0,0,-0.36830893088372724,0.47556862652959836,-0.013602577227380355,0.12097266806345183,0.22224836088497982,0.3851124964526434,-0.059115148474079726
41.5,-1.364676978696234,0.8977994608155759,8.41040225023036,2.2209998322197944e-05,0.0295666376617348,-0.1170017970672868,0.0371583383098148,-1.4129936305735291,1.39447866529514,52.35040582298997,4.924700042482377,0.975159358262016,3.116440827196851,316.5810766651345,3.99123014581865,3.2612981043521847,1,0,0,0,0,0,-0.37869742725888,0.4717201636854507,0.02820239035140283,-0.06680279916173955,0.2358954770525032,0.24196154217233423,-0.02602444181388955
42.0,-0.5837745270025675,-0.41739643032865903,10.206960417726872,-0.023012083920442628,-0.012520269948073356,-0.026989600697962204,-0.19613599394336056,-0.709891785674639,0.36580257616804457,52.35041640947852,4.924682706222131,0.8173649920367176,3.0554660766061863,318.4057861824104,4.095932036640848,3.316163782196457,1,0,0,0,0,0,-0.3729221845510695,0.449568466654193,-0.035381288261970234,-0.22590970683453754,0.01456879277244865,-0.0159331684100728,0.012196874974451738
42.5,-1.3080137886693295,0.1699234252024192,9.481077646043431,-0.017303890479385783,0.01269782404010945,-0.03432234572143005,-0.4672298894048521,-1.139731882792932,0.08820679549019095,52.350427560493195,4.92466611904534,0.6772095465824621,2.998705824509342,319.4772287121377,4.209348707644603,3.406112551504593,1,0,0,0,0,0,-0.3990011951818006,0.5603220414904075,-0.006297222430688101,-0.17639142563629864,0.052839525616632674,0.08338883536789789,0.05589817163034422
43.0,-1.3111087528385348,-1.214304957365167,10.92630870980354,-0.010255117083172189,-0.012255432660560082,-0.023713680781241305,-0.886852669307083,-1.6012048344530272,0.24095079782004625,52.350436393365335,4.9246500994822,0.5418492927557426,2.943187362519608,320.44410219711193,4.32564559427215,3.5076954958679494,1,0,0,0,0,0,-0.4116992195361451,0.5525897679921474,-0.04264999219648606,-0.4632318924473714,-0.037669785492292565,-0.0019361434096281348,0.0489677649467849
43.5,-0.6284992822348058,-0.49741656189115624,10.41652062906507,0.0012703053692079986,-0.09136708271288946,0.11274458894794406,-1.0243260274119417,-1.7495182406417245,0.29211914116548743,52.35044694509956,4.9246323621241785,0.6795138820493248,3.085544514800394,319.63109385859065,4.392877863571486,3.5663336224613578,1,0,0,0,0,0,-0.4205487294629181,0.6214692150470098,-0.12809993354754795,-0.41489841952049916,-0.1504607315998739,0.13935477291118398,0.06134616883007976
44.0,-0.04812411242239234,-0.8340631737607531,10.42544356812666,-0.017826659110291236,0.011929727993743186,0.040600583402995175,-0.5450837226172818,-0.6822565207224485,0.15142362157712702,52.3504580842373,4.924614051992909,0.8914007504056883,3.286197263136156,318.57093899632315,4.443894704331848,3.6107301317731664,1,0,0,0,0,0,-0.4182880481994474,0.6272212651316643,-0.1625852541031591,-0.3326942939438726,-0.0349995348495087,-0.07888091755954893,0.08916988519064856
44.5,-0.47788415139969664,-0.4911182847696755,10.119269780702696,0.03929964462143757,0.0342255984965336,0.006060889608990407,-0.2698366783819753,-0.12530818498958507,-0.07242083035420752,52.35046942411417,4.924593643821644,1.0505566883130124,3.373526873257867,317.0889672392738,4.3927587013514175,3.639780013248384,1,0,0,0,0,0,-0.41143183094749003,0.6511578615906,-0.13136941916407507,-0.2449730276841674,0.05290185410602427,-0.12356936615005248,0.13582705176189824
45.0,-0.5334350221176061,-0.34063675678181593,9.61186775648787,0.014581971260397595,-0.038111344291119134,0.05272358098387627,-0.16596232451295054,0.8433901839175881,-0.767901399226193,52.350480832591586,4.924572536090032,1.1953776351403635,3.427470493944586,315.5483975724109,4.307861408880329,3.663740611172762,1,0,0,0,0,0,-0.39545007941605537,0.6821835838662931,-0.13071597413664396,-0.13159758302260588,-0.051137838697338636,-0.1771339682862003,0.2218519427567123
45.5,-0.6156468641817616,-0.46687916491224357,9.857862269137977,0.013239455921976612,0.043617016690301574,-0.028090064840950148,-0.13193186446339275,1.1547214421099015,-1.0008833035583462,52.350489753448976,4.924551512943264,1.388432556028888,3.4186738713647182,315.3344808770844,4.302603413885293,3.708014812977375,1,0,0,0,0,0,-0.3997996850946937,0.6900316762049277,-0.11961839180202907,-0.11052233615166149,0.03352919219135975,-0.28696473948760803,0.2468301832167293
46.0,-1.0786876746472034,0.08950808646413255,9.060299207916362,-0.03806223352697477,0.024439844656737517,-0.07159895748568723,-0.07272346540406613,0.5444626124792594,-0.43106948770800657,52.35050033525126,4.924530518000058,1.5946000497315684,3.3913936846889223,315.30477735018536,4.323666350252468,3.759025458200488,1,0,0,0,0,0,-0.4217005331790394,0.7498037643839576,-0.09963963430706688,-0.09158006937916174,0.10382826003273223,-0.12486315627379715,0.2565588107383001
46.5,-0.7109111757732272,0.4142345711119459,8.547740612810248,-0.014450203774921691,-0.020280158789504493,-0.022209796478847507,0.25697112296564784,0.05652085233867482,-0.08991542996730983,52.35051399572801,4.924510168146659,1.4227275079101709,3.4503689037713148,316.9798949798421,4.317394640716553,3.815189576644419,1,0,0,0,0,0,-0.44011791626533037,0.7871977839806978,-0.13142409420391188,-0.09777971278176922,0.1312790021937578,-0.012356689065203826,0.22075378107015994
47.0,-0.3080765758706849,0.11867772126815551,9.421965548094306,0.028549154058331493,0.00831252351002015,0.04884050167987675,-1.1167322255264214,-1.02271047441444,-0.3385714859244653,52.35052619724666,4.9244900333888975,1.1480841541390852,3.534755761314789,318.8917365407675,4.302088571770781,3.873062701573141,1,0,0,0,0,0,-0.45070519293138467,0.784859126571245,-0.23956869937875663,-0.24578009497667946,-0.03946935182297137,0.06277973999709192,0.16819496191726127
47.5,-0.1870169275059324,-0.3889849258875388,10.05279150886426,0.02222667212229728,0.001241380175961291,-0.0016943325131608192,-1.5667735993553011,-1.3695660670564096,-0.4218698037115204,52.35053790018132,4.924470606037336,0.8376146824113131,3.538454982208439,320.23363693488034,4.349648306754102,3.8936575089461276,1,0,0,0,0,0,-0.456597906706797,0.7775850668857205,-0.27234513114273273,-0.35236899229938545,-0.09457459558903065,0.031079480923684302,0.14408893781875595
