,Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Gyroscope x (rad/s),Gyroscope y (rad/s),Gyroscope z (rad/s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Latitude (°),Longitude (°),Height (m),Velocity (m/s),Direction (°),Horizontal Accuracy (m),Vertical Accuracy (m),labelnormal,labelbrake,labelstop,labelturnright,labelturnleft,labelaccelerate
250.0,-0.9819544,-1.3855638000000003,12.2739238,-0.0165232,0.0010384000000000012,0.1045772,0.25681000000000004,0.37095159999999994,-0.8767516000000001,52.354001,4.920449,6.229541,3.76,356.0,3.790092,2.5,1,0,0,0,0,0
250.5,0.6342174,0.28426719999999983,9.1350192,-0.003665199999999997,-0.021624,-0.019639000000000004,-1.5113293999999995,-2.1957422,1.8213826,,,,,,,,1,0,0,0,0,0
251.0,1.0872983999999999,-0.7795816,11.197273599999999,-0.010231600000000002,0.04052979999999999,-0.01817279999999999,0.2213916000000001,1.3380732,-1.9882336000000005,52.35403400000001,4.920445,5.933932,3.66,351.200012,3.790092,2.5,1,0,0,0,0,0
251.5,-0.3809972,-0.589651,10.8752592,0.0400105,0.0361545,0.0438665,-0.3095156,0.2428236000000001,-0.5896358,,,,,,,,1,0,0,0,0,0
252.0,-0.16313060000000001,0.8707481999999999,8.1063446,-0.0019548,-0.060718,-0.07724160000000001,-0.11683720000000003,-0.1828674,0.009964200000000013,52.354067,4.9204370000000015,5.722975,3.7,350.200012,3.790092,2.5,1,0,0,0,0,0
252.5,0.3119641999999999,-0.9999008,11.427103599999999,-0.007391199999999999,0.06358899999999999,0.08579339999999999,-0.464158,0.322573,-0.4021389999999999,,,,,,,,1,0,0,0,0,0
253.0,-0.13998019999999994,0.5952743999999999,6.9200428,0.023609200000000004,-0.017256200000000006,-0.1042412,-0.464158,0.322573,-0.4021389999999999,52.3541,4.920429,5.457148,3.68,349.600006,3.790092,2.5,1,0,0,0,0,0
253.5,0.8070989999999998,1.3639688,4.9727644,-0.002749000000000005,0.024281,-0.07307274999999999,0.08548020000000002,-0.21535140000000003,-0.2835310000000001,,,,,,,,1,0,0,0,0,0
254.0,0.3348157999999999,-0.4963912000000002,10.694481800000002,0.003604,-0.029778799999999994,0.14932159999999994,-0.27228260000000004,-0.23841519999999994,0.08591360000000002,52.354132,4.920421,5.375891,3.67,350.100006,3.790092,2.5,1,0,0,0,0,0
254.5,-0.8459228000000001,0.4430908,9.493284800000001,-0.0277018,-0.0021379999999999954,-0.17207580000000006,0.051266999999999986,-0.336199,0.5492630000000001,,,,,,,,1,0,0,0,0,0
255.0,1.4114064,1.1394022,6.195616,0.0208298,-0.0428814,0.2387192,-0.5509044,-0.006670399999999965,0.2636088,52.354166,4.920414,5.481708,3.85,352.299988,3.790092,2.5,1,0,0,0,0,0
255.5,-1.7751153999999998,1.3927424,7.299604799999999,0.0098652,-0.0005500000000000005,-0.0953532,0.3067962,-0.4950681999999999,1.7791767999999997,,,,,,,,1,0,0,0,0,0
256.0,0.9622734000000001,-0.26596260000000005,11.328819200000002,-0.009773749999999998,0.0672315,0.0492875,0.2540840000000001,0.92066,-1.2712212,52.354199,4.920406,5.3468019999999985,3.67,351.100006,3.790092,2.5,1,0,0,0,0,0
256.5,-0.4668398,-0.60347,10.725767800000002,0.02028,0.0617566,-0.13515000000000002,-0.4267759999999999,2.0048802,-2.176546,,,,,,,,1,0,0,0,0,0
257.0,1.3779666000000002,0.5581856000000001,8.935039,0.0170122,-0.10036220000000004,0.060260000000000015,-0.4074136,-0.12812059999999995,-0.003967000000000001,52.354233,4.9203980000000005,5.210615,3.96,352.100006,3.790092,2.5,1,0,0,0,0,0
257.5,-1.1643473999999998,-1.2750754,11.7421786,-0.0113008,0.0494176,-0.005375600000000003,-0.12061379999999995,0.0672966,-0.2443334000000001,,,,,,,,1,0,0,0,0,0
258.0,-0.5190034,-1.5512668,12.6475626,0.013476750000000004,-0.10842525,0.060931999999999986,-0.689837,0.46171,-1.145968,52.354267,4.920389,4.788722,3.8,351.200012,3.790092,2.5,1,0,0,0,0,0
258.5,-0.6905686,0.6116654,8.647601199999999,-0.007666199999999998,0.0250446,0.09962939999999999,-0.689837,0.46171,-1.145968,,,,,,,,1,0,0,0,0,0
259.0,1.1769698,-0.7867002,12.3357782,-3.039999999999987e-05,0.043339599999999985,-0.0981326,-0.2486466,0.040896599999999984,-0.0981248,52.3543,4.9203800000000015,4.425543,3.79,351.700012,3.790092,2.5,1,0,0,0,0,0
259.5,1.1160722,0.245085,8.827242199999997,-0.008429800000000001,-0.08047939999999999,0.08722919999999999,-0.17431999999999995,-0.08541880000000003,-0.05510019999999999,,,,,,,,1,0,0,0,0,0
260.0,-0.20195419999999975,2.4836901999999994,5.3230732000000005,-0.00885724999999999,0.08983274999999999,0.015232999999999984,0.409272,0.167967,-0.040064,52.354333,4.92037,4.2643900000000015,3.83,349.600006,3.790092,2.5,1,0,0,0,0,0
260.5,0.5368297999999999,-1.9812572000000004,11.1156782,0.019272000000000004,-0.0556484,0.0521966,0.409272,0.167967,-0.040064,,,,,,,,1,0,0,0,0,0
261.0,-0.8303691999999998,-0.5175078,8.397790400000002,-0.014049599999999995,-0.0346046,0.16257699999999994,-0.23928420000000006,-0.07370939999999998,0.1203134,52.354365,4.920357,3.826319,3.74,348.100006,3.790092,2.5,1,0,0,0,0,0
261.5,0.8676972000000001,-1.0073185999999996,11.2170142,0.005405999999999999,0.0013134000000000034,-0.055678599999999995,0.005389399999999965,-0.21076939999999994,0.168777,,,,,,,,1,0,0,0,0,0
262.0,0.5481956,-1.191207,11.2212016,0.054884800000000004,-0.008704599999999995,0.15426920000000002,-0.5698740000000001,0.7850295999999999,-0.5338556,52.354398,4.920342,3.5958870000000003,3.87,345.5,3.790092,2.5,1,0,0,0,0,0
262.5,-0.5789438,-4.366423,13.808740600000002,-0.0681475,0.10319475,-0.06112275,-0.526571,1.099277,-0.534369,,,,,,,,1,0,0,0,0,0
263.0,-0.08530420000000002,1.6536797999999997,9.922496800000001,0.0217156,-0.0999042,0.0849076,-0.526571,1.099277,-0.534369,52.354431,4.920323000000002,3.4878910000000003,4.11,342.5,3.790092,2.5,1,0,0,0,0,0
263.5,1.2460028,1.5470196000000003,9.5203834,0.0259306,0.17152579999999998,-0.007207999999999981,0.3031856000000001,-0.1252094,-0.04145539999999996,,,,,,,,1,0,0,0,0,0
264.0,-0.8401797999999999,-2.480639,12.9418802,0.0017102000000000007,-0.1453512,-0.0007635999999999976,-0.05219340000000002,-0.15827120000000003,-0.1169064,52.354464,4.920302,3.4536839999999995,3.68,339.899994,3.790092,2.5,1,0,0,0,0,0
264.5,0.26135600000000003,-1.4762517999999996,11.725489,0.002557750000000005,-0.049364000000000005,0.17035,-0.01045,0.063404,-0.312887,,,,,,,,1,0,0,0,0,0
265.0,0.7051649999999999,0.9321242000000004,9.096734199999998,-0.04361439999999999,0.092574,0.0180504,-0.01045,0.063404,-0.312887,52.354495,4.920277,3.247294,4.11,336.100006,3.790092,2.5,1,0,0,0,0,0
265.5,-2.4504297999999998,2.3225334,3.9370307999999996,0.07116379999999997,-0.023212200000000002,0.028587599999999987,0.028427000000000025,-0.07987819999999997,0.1537466,,,,,,,,1,0,0,0,0,0
266.0,-0.3229113999999999,0.9590431999999999,7.723911799999999,0.011025999999999998,0.0269996,-0.047524000000000004,0.0691788,-0.2721832,0.112665,52.354526,4.920249,2.909187,3.98,333.5,3.790092,2.5,1,0,0,0,0,0
266.5,-0.655095,0.15732820000000008,9.6248296,-0.016760000000000004,-0.01721825,0.10308075,-0.037220600000000006,-0.8448948000000002,0.9310146,,,,,,,,1,0,0,0,0,0
267.0,0.1237688,-0.5518448000000001,9.523793,-0.007116400000000002,0.10170599999999999,-0.1223526,-0.142238,-1.182652,1.297249,52.354557,4.92022,3.032078,3.99,331.799988,3.790092,2.5,1,0,0,0,0,0
267.5,-0.03960120000000002,-0.04067799999999998,10.942976199999999,-0.0030848000000000004,-0.12559,0.030389799999999998,-0.029267,-0.7691456000000001,0.8122811999999999,,,,,,,,1,0,0,0,0,0
268.0,-0.3423532000000001,-0.5045264000000002,10.3436936,0.010842599999999996,0.046974,0.055465000000000014,0.15260619999999994,0.024003,0.002205600000000002,52.354589,4.920191,3.274538,4.0,332.799988,3.790092,2.5,1,0,0,0,0,0
268.5,-0.7152145999999998,-0.3387640000000001,9.884272,0.012400200000000005,-0.0155766,-0.029687399999999982,-0.4121422000000001,-0.053305399999999996,0.33470760000000005,,,,,,,,1,0,0,0,0,0
269.0,-0.6090932,-0.8750551999999999,9.344451,0.0006107500000000013,0.05722875,-0.06749875,-1.924973,-0.29842,0.5487350000000001,52.354621,4.920163,3.22348,3.99,333.200012,3.790092,2.5,1,0,0,0,0,0
269.5,0.3370888,0.4706081999999999,9.2901338,-0.011331199999999996,0.008307400000000001,-0.0593436,-1.924973,-0.29842,0.5487350000000001,,,,,,,,1,0,0,0,0,0
270.0,0.538744,0.07052859999999994,9.230612400000002,0.005192199999999997,-0.0739738,0.003939799999999996,-0.009202599999999995,-0.1869216,0.10978479999999996,52.354653000000006,4.920137,3.124328,3.99,334.0,3.790092,2.5,1,0,0,0,0,0
270.5,0.4020539999999999,-0.3755538000000001,9.5960564,0.011575600000000002,0.0065969999999999996,0.07992919999999999,-0.178595,0.0410058,-0.049828,,,,,,,,1,0,0,0,0,0
271.0,0.7269992000000001,-0.5440081999999999,10.9702542,0.00507775,-0.01110975,-0.015271000000000002,-0.153872,0.247441,-0.05354400000000002,52.354685,4.920111,3.165985,3.94,333.600006,3.790092,2.5,1,0,0,0,0,0
271.5,0.01411780000000007,-1.0951350000000002,10.7773928,-0.0094986,-0.005436600000000001,0.0197304,-0.153872,0.247441,-0.05354400000000002,,,,,,,,1,0,0,0,0,0
272.0,1.5218952,-0.13561320000000002,9.309516,0.0140192,0.0354904,0.002840200000000015,-0.2466572,0.09836460000000001,0.15245899999999998,52.354717,4.920086,3.036194,3.93,334.600006,3.790092,2.5,1,0,0,0,0,0
272.5,0.15116659999999998,-0.09140600000000004,10.4958776,0.010353800000000002,-0.034238199999999996,0.1881714,-0.17928179999999996,-0.06961160000000001,0.016929199999999978,,,,,,,,1,0,0,0,0,0
273.0,0.9713064,-0.9157932,11.937194200000002,0.0073912,0.064536,-0.2279986,1.4873586,0.28512459999999995,-0.062398199999999994,52.354748,4.9200599999999985,3.062408,3.93,332.600006,3.790092,2.5,1,0,0,0,0,0
273.5,0.7302297999999999,0.4440478,8.977751199999998,0.02557925,-0.1601185,0.1056385,1.638226,0.420476,-0.07347200000000001,,,,,,,,1,0,0,0,0,0
274.0,0.2570491999999999,0.13872379999999995,9.082437,-0.013224600000000005,0.0299012,0.119604,1.243093,0.3893992,-0.097534,52.35478,4.920033,2.822569,3.9,332.5,3.790092,2.5,1,0,0,0,0,0
274.5,-0.1258624,0.8568698000000001,8.2510508,-0.010170599999999998,0.035887199999999994,0.008368800000000004,-0.2596684,-0.020909000000000018,0.049771800000000005,,,,,,,,1,0,0,0,0,0
275.0,-1.1984454,-0.24861420000000004,9.3987682,0.004184400000000002,0.08878680000000001,-0.1083338,0.2330834,0.2196556,-0.1929504,52.35481,4.9200040000000005,2.584375,3.91,330.5,3.790092,2.5,1,0,0,0,0,0
275.5,-0.4232903999999998,0.07375860000000001,8.765746799999999,0.00839925,-0.1011715,0.13453925,0.395543,0.4213050000000001,-0.4256130000000001,,,,,,,,1,0,0,0,0,0
276.0,-0.5975476,1.4385648000000002,7.704889,-0.052655000000000014,0.07742479999999999,-0.092971,0.395543,0.4213050000000001,-0.4256130000000001,52.354841,4.919974,2.659962,3.98,330.799988,3.790092,2.5,1,0,0,0,0,0
276.5,-0.6139384,1.0387841999999998,7.550372200000001,0.02321220000000001,0.0520442,-0.1542694,0.2948676,0.16200560000000006,0.19993100000000005,,,,,,,,1,0,0,0,0,0
277.0,0.5605186000000001,-0.40923259999999995,11.2439936,0.0745844,-0.11884020000000002,0.0329244,-0.320042,-0.3736114,0.06262800000000003,52.354872,4.919943,2.626908,4.08,332.100006,3.790092,2.5,1,0,0,0,0,0
277.5,-1.064447,-4.287340200000001,12.290075199999999,-0.033367500000000015,0.04188125,0.02031075,-0.373913,-0.72513,0.4707100000000001,,,,,,,,1,0,0,0,0,0
278.0,1.0999806,0.9098108,9.093982400000002,-0.017470199999999998,-0.06490259999999999,0.0106898,-0.373913,-0.72513,0.4707100000000001,52.354904,4.9199150000000005,2.59288,4.05,334.399994,3.790092,2.5,1,0,0,0,0,0
278.5,0.5411964,1.2912268,8.364649799999999,0.006047399999999997,0.0379334,0.06991119999999999,-0.2614954,-0.6213632,0.29771200000000003,,,,,,,,1,0,0,0,0,0
279.0,-0.18921260000000006,-1.2894321999999998,11.219167800000001,0.0318556,0.01820339999999999,-0.120734,0.13411340000000002,-0.046770399999999976,0.053067200000000016,52.354936,4.9198879999999985,2.568679,4.07,335.600006,3.790092,2.5,1,0,0,0,0,0
279.5,0.0827916,-1.4715858000000002,11.3462862,-0.041904199999999996,-0.0225708,0.04407279999999999,0.05119980000000002,-0.3937852,0.3637638,,,,,,,,1,0,0,0,0,0
280.0,-0.7021738000000001,-0.7612765999999997,9.800463,0.047608,-0.06429175,0.02741175,0.472222,-1.234063,1.325243,52.354967,4.9198629999999985,2.468367,3.96,334.899994,3.790092,2.5,1,0,0,0,0,0
280.5,-2.0472394,-0.6339188000000002,8.368538599999999,-0.011819800000000014,-0.008521400000000002,0.053601800000000005,0.472222,-1.234063,1.325243,,,,,,,,1,0,0,0,0,0
281.0,0.5864809999999999,-2.6002802000000003,10.9304136,0.008796199999999994,0.0510974,-0.061695599999999975,0.16970840000000004,-0.3073226000000001,-0.1622088,52.354998,4.919834,2.417491,4.02,331.299988,3.790092,2.5,1,0,0,0,0,0
281.5,0.5961717999999999,-0.9907482,11.6878618,-0.0025959999999999985,-0.027366,0.0707974,-0.44971400000000006,0.14671920000000005,-0.11120960000000002,,,,,,,,1,0,0,0,0,0
282.0,0.29401819999999995,1.7873189999999999,6.8334828000000005,0.00962075,0.053373000000000004,-0.04306475,-0.8628049999999999,1.205227,-1.279727,52.35503,4.919805,2.477272,4.18,331.299988,3.790092,2.5,1,0,0,0,0,0
282.5,-0.4527819999999999,0.2967099999999999,7.838109399999999,-0.0309394,-0.029381800000000007,0.010201200000000002,-0.8628049999999999,1.205227,-1.279727,,,,,,,,1,0,0,0,0,0
283.0,0.6752545999999999,0.446381,8.004889,0.0012214000000000005,0.0603822,-0.08017360000000001,-0.11210019999999997,0.5182095999999999,-0.4623872000000001,52.355061,4.9197760000000015,2.332341,3.9,331.600006,3.790092,2.5,1,0,0,0,0,0
283.5,-0.1434496,-0.3226722000000001,9.3659266,0.002107399999999998,-0.0978882,0.0554038,-0.3997272,0.010278799999999994,0.0909854,,,,,,,,1,0,0,0,0,0
284.0,0.3580260000000001,-0.7396814000000002,11.4833952,0.053540999999999984,0.0382084,0.0484098,-0.4074596,0.12742880000000004,-0.5159614,52.355092,4.91975,2.227634,3.89,334.0,3.790092,2.5,1,0,0,0,0,0
284.5,-1.1538188000000005,-1.1135596,11.0176924,-0.03855975,0.056656249999999984,-0.06425349999999999,-0.654528,0.322323,-0.77978,,,,,,,,1,0,0,0,0,0
285.0,-0.401695,0.5467600000000001,9.124610800000001,0.008521400000000005,-0.0689952,-0.016279200000000004,-0.5967484000000001,0.3037558,-0.6533126,52.355122,4.919726,2.267762,3.8,333.899994,3.790092,2.5,1,0,0,0,0,0
285.5,1.0706083999999998,-0.6126224,10.8308722,-0.01927220000000001,0.017867200000000003,0.012278,-0.0074517999999999815,0.008206799999999959,0.1693196,,,,,,,,1,0,0,0,0,0
286.0,1.0046864,-0.4938188,10.246784199999999,0.0163708,0.007269199999999996,0.037903000000000006,-0.7328972,-0.1454282,0.2047364,52.355151,4.919701,2.061613,3.66,333.600006,3.790092,2.5,1,0,0,0,0,0
286.5,-0.11587240000000006,-0.2855236,10.106266,-0.017676499999999998,0.011988,0.04027775,-0.843881,-0.888085,0.8567319999999998,,,,,,,,1,0,0,0,0,0
287.0,-0.0457026,0.6774679999999997,9.6296754,0.0002442,0.06142080000000001,-0.1220472,-0.843881,-0.888085,0.8567319999999998,52.35518,4.919677,2.122126,3.7,333.0,3.790092,2.5,1,0,0,0,0,0
287.5,-0.585344,-0.5924630000000002,9.5316296,0.0333522,-0.1168246,0.052319,-0.3400638,-0.3589720000000001,0.3078188,,,,,,,,1,0,0,0,0,0
288.0,-0.6449258000000001,0.4984847999999998,8.223234199999998,-0.010231800000000004,0.007727199999999998,0.1058292,-0.07170200000000003,-0.11258659999999998,0.18391860000000002,52.355209,4.919651999999999,1.9650490000000005,3.73,333.0,3.790092,2.5,1,0,0,0,0,0
288.5,-1.0162914,-0.7948953999999999,10.3094164,-0.000954499999999997,0.091627,-0.09338325,-0.132403,-0.692974,1.635875,,,,,,,,1,0,0,0,0,0
289.0,0.16002000000000005,-1.1014164,10.196833999999999,0.026907800000000003,-0.03936919999999999,-0.007330199999999999,-0.132403,-0.692974,1.635875,52.355238,4.919628,1.872669,3.51,332.799988,3.790092,2.5,1,0,0,0,0,0
289.5,0.7538590000000001,-1.6311275999999997,12.0740038,-0.014324399999999998,0.0118198,-0.0052531999999999995,0.02001900000000001,-0.5103821999999999,0.9634866,,,,,,,,1,0,0,0,0,0
290.0,-0.6618548000000001,-0.2930612,8.794879199999999,0.011911600000000005,-0.0660326,0.07537840000000001,-0.3723028,-0.1422184,0.019483200000000013,52.355266,4.919605000000002,1.667677,3.38,332.299988,3.790092,2.5,1,0,0,0,0,0
290.5,0.9982858,0.7943571999999999,9.2292964,-0.0197912,0.07806620000000003,-0.037261800000000005,1.0519576000000002,0.0447654,0.02645700000000002,,,,,,,,1,0,0,0,0,0
291.0,-0.967179,-0.23150539999999986,9.8736838,-0.011529500000000002,0.03771975,0.04730250000000001,1.363821,-0.049546,-0.141698,52.355292,4.919582,1.612769,3.38,332.0,3.790092,2.5,1,0,0,0,0,0
291.5,-0.1618144,0.11001000000000012,9.336734199999999,-0.009009999999999999,0.062459199999999986,-0.28453259999999997,1.1401586000000001,-0.1699816,0.4655326,,,,,,,,1,0,0,0,0,0
292.0,-0.1243072,-1.2876976,11.0111116,0.0378724,-0.1477334,0.0071774,0.2494022,0.10809299999999997,-0.672601,52.35532,4.919559,1.6923849999999998,3.67,334.5,3.790092,2.5,1,0,0,0,0,0
292.5,-0.056051800000000096,-1.1906683999999998,12.574522,0.011545200000000002,-0.006658200000000014,0.1400672,-1.2860479999999999,0.49022079999999996,0.019645999999999997,,,,,,,,1,0,0,0,0,0
293.0,0.9795618,0.4181458000000001,9.0171726,-0.0010689999999999996,-0.031955000000000004,0.0042760000000000055,-0.956825,0.41724399999999995,-0.048392,52.355349,4.919536,1.518829,3.63,335.399994,3.790092,2.5,1,0,0,0,0,0
293.5,0.48897299999999994,-1.5003596,11.8273632,0.001801999999999996,0.033260800000000014,0.07580599999999997,-0.956825,0.41724399999999995,-0.048392,,,,,,,,1,0,0,0,0,0
294.0,0.1708476000000001,0.9740582,7.6143804,-0.024678200000000004,-0.022693200000000004,0.0559534,-0.45506660000000004,0.189411,-0.15137839999999994,52.355378,4.9195129999999985,1.6468470000000002,3.74,335.299988,3.790092,2.5,1,0,0,0,0,0
294.5,0.015792800000000006,-0.3372682,10.252526800000002,0.054640199999999986,0.0752564,0.035307,0.021179800000000016,-0.027909400000000008,0.08680379999999996,,,,,,,,1,0,0,0,0,0
295.0,-0.7054041999999999,-0.09619139999999997,8.970691799999997,-0.0470735,0.020081499999999988,-0.18207075,0.923122,0.4380350000000001,0.276915,52.355407,4.919487,1.538598,3.8,333.0,3.790092,2.5,1,0,0,0,0,0
295.5,1.2151352000000002,0.05294120000000002,10.181400399999998,0.031061599999999998,-0.0280682,-0.04792120000000001,0.923122,0.4380350000000001,0.276915,,,,,,,,1,0,0,0,0,0
296.0,-0.5087142,-1.6085749999999996,11.395219599999999,-0.008551599999999998,-0.014171599999999998,0.07012539999999999,0.6671151999999999,0.27858160000000004,0.07177880000000003,52.355437,4.919461,1.412587,3.83,333.200012,3.790092,2.5,1,0,0,0,0,0
296.5,0.186939,-0.7296914000000001,11.2702546,-0.0213492,-0.0611152,0.0447752,-0.0972056,0.013061799999999991,0.04751599999999999,,,,,,,,1,0,0,0,0,0
297.0,2.2567310000000003,-3.1672,11.0630362,0.05299079999999999,0.0715914,-0.014293799999999997,-0.27255999999999997,-0.11547099999999995,0.42895559999999994,52.355467,4.9194330000000015,1.245073,3.85,333.799988,3.790092,2.5,1,0,0,0,0,0
297.5,0.4986046000000001,-1.1603992,11.122438,-0.03752875,-0.029626,0.03504750000000001,-0.3880071999999999,0.6934773999999999,-1.4872260000000002,,,,,,,,1,0,0,0,0,0
298.0,0.2075172,-1.9417157999999999,11.8912516,0.031580800000000006,-0.017622999999999996,0.09315419999999999,0.22695,-0.7736050000000001,2.5863099999999997,52.355497,4.919405,1.449017,3.87,332.600006,3.790092,2.5,1,0,0,0,0,0
298.5,-0.28995040000000005,0.02590239999999979,8.2133638,-0.015729399999999998,0.0707972,-0.17476339999999996,-0.16711219999999996,-3.4538752,,,,,,,,,1,0,0,0,0,0
299.0,1.4615958,2.1464816000000004,5.3450276,0.0007636000000000003,-0.08695399999999999,0.11987860000000003,-0.2523158,-0.060811799999999985,-0.08107799999999997,52.355527,4.919377,1.6653509999999998,3.8,331.299988,3.790092,2.5,1,0,0,0,0,0
299.5,1.680539,-0.5870191999999999,12.521820199999999,-0.0080555,0.07055275,-0.008819249999999997,-0.1820946,0.1111138,-0.6527466000000001,,,,,,,,1,0,0,0,0,0
300.0,0.488435,0.16959140000000006,7.940701400000001,0.033841,0.04166,-0.10668439999999997,-0.332272,0.796426,-1.481575,52.355556,4.919348,1.837496,3.88,330.899994,3.790092,2.5,1,0,0,0,0,0
300.5,-0.6474978,-1.4788842,10.784153,-0.0341156,-0.006383399999999993,-0.0164928,-0.332272,0.796426,-1.481575,,,,,,,,1,0,0,0,0,0
301.0,-0.05629099999999998,-0.053838399999999814,8.8094156,0.0271216,-0.1128846,0.1423274,-0.434004,-0.5006145999999999,0.15239819999999996,52.355586,4.919322,2.121764,3.61,333.5,3.790092,2.5,1,0,0,0,0,0
301.5,0.17706899999999998,-0.9350556,10.402617,-0.0018325,0.16657075,-0.13900574999999998,0.3721938,0.4450930000000001,-0.6286318000000001,,,,,,,,1,0,0,0,0,0
302.0,-1.3030113999999997,-1.948655,11.765030400000002,0.011392600000000004,0.010384200000000005,-0.1398536,0.28790340000000003,-0.08054399999999999,0.4743523999999999,52.355616,4.9193,1.7040080000000002,3.65,336.399994,3.790092,2.5,1,0,0,0,0,0
302.5,-0.1073780000000002,-2.6603997999999995,13.297692999999999,-0.013957799999999996,-0.11306779999999997,0.027885200000000002,-0.5431521999999999,-1.1057399999999995,-0.04997700000000034,,,,,,,,1,0,0,0,0,0
303.0,-1.2948162,1.3566704,9.5847504,0.014965799999999996,0.0038177999999999992,0.14764159999999998,0.9941846,-0.11302299999999997,0.10956700000000004,52.355647,4.9192800000000005,1.320922,3.58,336.899994,3.790092,2.5,1,0,0,0,0,0
303.5,-0.4204787999999999,-1.1907283999999998,9.957313,-0.013285999999999996,0.004184200000000003,-0.04669939999999999,-1.323208,-0.3037364000000001,-0.6940453999999999,,,,,,,,1,0,0,0,0,0
